stockCode,tickerSymbol,companyName,companyNameEng,market,sector
KR7041190000,041190,우리기술투자,"Woori Technology Investment Co., Ltd",KOSDAQ,금융
KR7041440009,041440,현대에버다임,HYUNDAI EVERDIGM,KOSDAQ,기계·장비
KR7041460007,041460,한국전자인증,Korea Electronic Certification Authority Inc.,KOSDAQ,소프트웨어
KR7041510009,041510,에스엠엔터테인먼트,"SM ENTERTAINMENT CO., Ltd.",KOSDAQ,오락·문화
KR7041520008,041520,이라이콤,"e-LITECOM CO., LTD.",KOSDAQ,IT부품
KR7041590001,041590,플래스크,Flask,KOSDAQ,건설
KR7041650003,041650,상신브레이크보통주,SANGSINBRAKE,KOSPI,운수장비
KR7041830001,041830,인바디,"InBody Co., Ltd.",KOSDAQ,의료·정밀기기
KR7041910001,041910,에스텍파마,"ESTECHPHARMA CO., LTD",KOSDAQ,제약
KR7041920000,041920,메디아나,"MEDIANA Co.,LTD",KOSDAQ,의료·정밀기기
KR7041930009,041930,동아화성,"DONG-A HWA SUNG CO.,LTD",KOSDAQ,화학
KR7041960006,041960,코미팜,"KOMIPHARM INTERNATIONAL CO., LTD.",KOSDAQ,제약
KR7042000000,042000,카페24,Cafe24 Corp.,KOSDAQ,인터넷
KR7042040006,042040,케이피엠테크,"KPM TECH CO., LTD.",KOSDAQ,화학
KR7042110007,042110,에스씨디,"SCD CO.,LTD.",KOSDAQ,일반전기전자
KR7042370007,042370,비츠로테크,"Vitzro Tech Co., LTD.",KOSDAQ,금융
KR7042420000,042420,네오위즈홀딩스,NEOWIZ HOLDINDS Corporation,KOSDAQ,디지털컨텐츠
KR7042500009,042500,링네트,"RingNet Co., Ltd.",KOSDAQ,컴퓨터서비스
KR7042510008,042510,라온시큐어,"RaonSecure Co., Ltd.",KOSDAQ,소프트웨어
KR7042520007,042520,한스바이오메드,HANS BIOMED CORPORATION,KOSDAQ,제약
KR7042600007,042600,새로닉스,"SERONICS. CO., LTD.",KOSDAQ,IT부품
KR7042660001,042660,한화오션보통주,Hanwha Ocean,KOSPI,운수장비
KR7042670000,042670,에이치디현대인프라코어보통주,HD Hyundai Infracore,KOSPI,기계
KR7042700005,042700,한미반도체보통주,"HANMISemiconductorCO.,Ltd.",KOSPI,기계
KR7042940007,042940,상지카일룸,"Sangji Caelum, Inc.",KOSDAQ,건설
KR7043090000,043090,엑서지21,Exergy21,KOSDAQ,유통
KR7043100007,043100,솔고바이오메디칼,"Solco Biomedical Co.,Ltd",KOSDAQ,의료·정밀기기
KR7043150002,043150,바텍,"Value Added Technology Co., Ltd.",KOSDAQ,의료·정밀기기
KR7043200005,043200,파루,"PARU CO., LTD.",KOSDAQ,IT부품
KR7043220003,043220,티에스넥스젠,TS Nexgen,KOSDAQ,기계·장비
KR7043260009,043260,성호전자,SUNGHO ELECTRONICS CORP.,KOSDAQ,IT부품
KR7043340009,043340,에쎈테크,"ESSEN TECH CO., LTD.",KOSDAQ,기계·장비
KR7043360007,043360,디지아이,Digital Graphics Incorporation,KOSDAQ,정보기기
KR7043370006,043370,피에이치에이,PHA,KOSDAQ,운송장비·부품
KR7043590009,043590,웰킵스하이텍,WELKEEPS HITECH,KOSDAQ,반도체
KR7043610005,043610,지니뮤직,GENIE MUSIC CORPORATION,KOSDAQ,디지털컨텐츠
KR7043650001,043650,국순당,"KOOK SOON DANG CO., LTD.",KOSDAQ,음식료·담배
KR7043710003,043710,서울리거,"SEOULEAGUER CO., LTD.",KOSDAQ,유통
KR7043910009,043910,자연과 환경,"Nature and Environment Co., Ltd.",KOSDAQ,비금속
KR7044060002,044060,조광아이엘아이,"JOKWANG I.L.I CO., LTD",KOSDAQ,기계·장비
KR7044180008,044180,KD,KD Corporation,KOSDAQ,건설
KR7044340008,044340,위닉스,WINIX INC.,KOSDAQ,일반전기전자
KR7044380004,044380,주연테크 보통주,JOOYONTECH,KOSPI,전기전자
KR7044450005,044450,케이에스에스 해운 보통주,KSS LINE,KOSPI,운수창고업
KR7044480002,044480,블레이드엔터테인먼트,BLADE Entertainment,KOSDAQ,화학
KR7044490001,044490,태웅,"TAEWOONG CO., LTD.",KOSDAQ,금속
KR7044780005,044780,에이치케이,"HK CO., LTD.",KOSDAQ,기계·장비
KR7044820009,044820,코스맥스비티아이 주식회사 보통주,COSMAX BTI,KOSPI,기타금융
KR7044960003,044960,이글벳,"Eagle Veterinary Technology Co.,Ltd",KOSDAQ,유통
KR7044990000,044990,에이치엔에스하이텍,H&S,KONEX,null
KR7045060001,045060,오공,OKONG Corporation,KOSDAQ,화학
KR7045100005,045100,한양이엔지,"HANYANG ENG CO.,LTD.",KOSDAQ,기타서비스
KR7045300001,045300,성우테크론,SUNGWOO TECHRON COMPANY,KOSDAQ,반도체
KR7045340007,045340,토탈소프트뱅크,TOTAL SOFT BANK LTD.,KOSDAQ,소프트웨어
KR7045390002,045390,대아티아이,"DAEA TI CO., LTD.",KOSDAQ,일반전기전자
KR7045510005,045510,정원엔시스,ZUNGWON EN-SYS INC.,KOSDAQ,컴퓨터서비스
KR7045520004,045520,크린앤사이언스,"Clean & Science Co., Ltd",KOSDAQ,기계·장비
KR7045660008,045660,에이텍,"ATEC CO.,Ltd",KOSDAQ,정보기기
KR7045970001,045970,코아시아,CoAsia Corporation,KOSDAQ,IT부품
KR7046070009,046070,코다코,"KODACO CO., LTD",KOSDAQ,운송장비·부품
KR7046120002,046120,오르비텍,"Orbitech Co., Ltd.",KOSDAQ,기타서비스
KR7046210001,046210,에이치엘비파나진,HLB PANAGENE,KOSDAQ,의료·정밀기기
KR7046310009,046310,백금티앤에이,BG T&A Co.,KOSDAQ,통신장비
KR7046390001,046390,삼화네트웍스,"SAMHWA NETWORKS Co.,Ltd.",KOSDAQ,오락·문화
KR7046440004,046440,케이지모빌리언스,"KGMobilians Co., Ltd.",KOSDAQ,소프트웨어
KR7046890000,046890,서울반도체,"SEOUL SEMICONDUCTOR CO., LTD.",KOSDAQ GLOBAL,반도체
KR7046940003,046940,우원개발,"Woowon Development Co., Ltd.",KOSDAQ,건설
KR7046970000,046970,우리로,"WOORIRO CO., LTD",KOSDAQ,유통
KR7047040001,047040,대우건설보통주,DaewooEngineering&Construction,KOSPI,건설업
KR7047050000,047050,포스코인터내셔널보통주,POSCO INTERNATIONAL,KOSPI,유통업
KR7047080007,047080,한빛소프트,HANBIT SOFT Inc.,KOSDAQ,디지털컨텐츠
KR7047310008,047310,파워로직스,POWER LOGICS,KOSDAQ,IT부품
KR7047400007,047400,유니온머티리얼보통주,Union Materials Corp.,KOSPI,비금속광물
KR7047560008,047560,이스트소프트,ESTsoft Corp.,KOSDAQ,소프트웨어
KR7047770003,047770,코데즈컴바인,"Codes Combine Co.,Ltd.",KOSDAQ,섬유·의류
KR7047810007,047810,한국항공우주산업보통주,KOREA AEROSPACE INDUSTRIES,KOSPI,운수장비
KR7047820006,047820,초록뱀미디어,"CHOROKBAEM MEDIA CO.,LTD.",KOSDAQ,오락·문화
KR7047920004,047920,에이치엘비제약,HLB PHARMACEUTICAL,KOSDAQ,기타서비스
KR7048410005,048410,현대바이오사이언스,"HYUNDAI BIOSCIENCE CO., LTD.",KOSDAQ,화학
KR7048430003,048430,유라테크,"YURA TECH. CO., LTD.",KOSDAQ,일반전기전자
KR7048470009,048470,대동스틸,"DAE DONG STEEL CO., LTD.",KOSDAQ,금속
KR7048530000,048530,인트론바이오테크놀로지,"iNtRON Biotechnology, Inc.",KOSDAQ,제약
KR7048550008,048550,에스엠컬처앤콘텐츠,"SM Culture & Contents Co., Ltd.",KOSDAQ,방송서비스
KR7048770002,048770,티피씨메카트로닉스,TPC Mechatronics Corporation,KOSDAQ,기계·장비
KR7048830004,048830,엔피케이,"NPK CO., LTD",KOSDAQ,화학
KR7048870000,048870,시너지이노베이션,"Synergy Innovation Co., Ltd.",KOSDAQ,의료·정밀기기
KR7048910004,048910,대원미디어,"DAEWON MEDIA CO.,LTD.",KOSDAQ,유통
KR7049070006,049070,인탑스,"INTOPS CO., LTD.",KOSDAQ GLOBAL,IT부품
KR7049080005,049080,기가레인,"GIGALANE Co., Ltd.",KOSDAQ,반도체
KR7049120009,049120,파인디앤씨,"FINE DNC CO.,LTD.",KOSDAQ,IT부품
KR7049180003,049180,셀루메드,"CELLUMED CO., LTD.",KOSDAQ,제약
KR7049430002,049430,코메론,KOMELON CORPORATION,KOSDAQ,의료·정밀기기
KR7049470008,049470,에스지에이,"SGA Co.,Ltd",KOSDAQ,소프트웨어
KR7049480007,049480,오픈베이스,"Openbase, Inc.",KOSDAQ,컴퓨터서비스
KR7049520000,049520,유아이엘,"UIL Co.,Ltd",KOSDAQ,IT부품
KR7049550007,049550,잉크테크,"INKTEC CO., LTD.",KOSDAQ,화학
KR7049630007,049630,재영솔루텍,"JAEYOUNG SOLUTEC CO.,LTD.",KOSDAQ,IT부품
KR7049720006,049720,고려신용정보,"KORYO CREDIT INFORMATION CO., LTD.",KOSDAQ,기타서비스
KR7049770001,049770,동원F&B보통주,"DongwonF&B Co.,Ltd.",KOSPI,음식료품
KR7049800006,049800,우진플라임 보통주,"WOOJIN PLAIMM CO., LTD",KOSPI,기계
KR7049830003,049830,승일,SEUNG IL Corporation,KOSDAQ,금속
KR7049950009,049950,미래컴퍼니,meerecompany Incorporated,KOSDAQ,기계·장비
KR7049960008,049960,쎌바이오텍,"CELL BIOTECH CO ., LTD",KOSDAQ,제약
KR7050090000,050090,비케이홀딩스,BK Holdings,KOSDAQ,IT부품
KR7050110006,050110,캠시스,CammSys Corp.,KOSDAQ,IT부품
KR7050120005,050120,ES큐브,ES CUBE,KOSDAQ,유통
KR7050760008,050760,에스폴리텍,"S POLYTECH CO.,LTD.",KOSDAQ,화학
KR7050860006,050860,아세아텍,"ASIA TECHNOLOGY Co., Ltd.",KOSDAQ,기계·장비
KR7050890003,050890,쏠리드,"Solid, Inc.",KOSDAQ,통신장비
KR7050960004,050960,수산아이앤티,"SOOSAN INT Co., LTD.",KOSDAQ,출판·매체복제
KR7051160000,051160,지어소프트,GAEASOFT,KOSDAQ,소프트웨어
KR7051360006,051360,토비스,"TOVIS Co., LTD",KOSDAQ,정보기기
KR7051370005,051370,인터플렉스,"INTERFLEX CO., LTD.",KOSDAQ,IT부품
KR7051380004,051380,피씨디렉트,"PC Direct, Inc.",KOSDAQ,유통
KR7051390003,051390,와이더블유,YW COMPANY LIMITED,KOSDAQ,유통
KR7051490001,051490,나라엠앤디,"NARA MOLD & DIE CO., LTD.",KOSDAQ,기계·장비
KR7051500007,051500,씨제이프레시웨이,CJ Freshway Corporation,KOSDAQ,유통
KR7051600005,051600,한전KPS 보통주,KEPCO Plant Service & Engineering,KOSPI,건설업
KR7051630002,051630,진양화학보통주,ChinYangChemicalCorporation,KOSPI,화학
KR7051780005,051780,큐로홀딩스,"CUROHOLDINGS Co., Ltd.",KOSDAQ,유통
KR7051900009,051900,LG생활건강보통주,LG H&H,KOSPI,화학
KR7051901007,051905,LG생활건강1우선주,LG H&H(1P),KOSPI,화학
KR7051910008,051910,LG화학보통주,"LGCHEM,LTD",KOSPI,화학
KR7051911006,051915,LG화학1우선주,"LGCHEM,LTD(1P)",KOSPI,화학
KR7051980001,051980,중앙첨단소재,JOONGANG ADVANCED MATERIALS,KOSDAQ,화학
KR7052020005,052020,에스티큐브,STCUBE,KOSDAQ,IT부품
KR7052220001,052220,아이엠비씨,"iMBC Co., Ltd.",KOSDAQ,디지털컨텐츠
KR7052260007,052260,현대바이오랜드,"HYUNDAI BIOLAND Co.,Ltd.",KOSDAQ,화학
KR7052300001,052300,씨티프라퍼티,CT property,KOSDAQ,유통
KR7052330008,052330,코텍,KORTEK CORPORATION,KOSDAQ,정보기기
KR7052400009,052400,코나아이,"KONA I CO.,LTD.",KOSDAQ,소프트웨어
KR7052420007,052420,오성첨단소재,"OSUNG ADVANCED MATERIALS CO., LTD.",KOSDAQ,IT부품
KR7052460003,052460,아이크래프트,"iCRAFT Co., Ltd.",KOSDAQ,컴퓨터서비스
KR7052600004,052600,한네트,"HANNET CO., LTD.",KOSDAQ,통신서비스
KR7052670007,052670,제일바이오,"CHEIL BIO CO., LTD.",KOSDAQ,제약
KR7052690005,052690,한국전력기술 보통주,KEPCO Engineering & Construction,KOSPI,서비스업
KR7052710001,052710,아모텍,"Amotech Co., Ltd.",KOSDAQ,IT부품
KR7052770005,052770,아이톡시,ITOXI Corp.,KOSDAQ,유통
KR7052790003,052790,액토즈소프트,"ACTOZ SOFT CO., LTD.",KOSDAQ,디지털컨텐츠
KR7052860004,052860,아이앤씨테크놀로지,"I&C Technology Co., Ltd.",KOSDAQ,반도체
KR7052900008,052900,케이엑스하이텍,KX HITECH,KOSDAQ,반도체
KR7052960002,052960,태양3C,3CTY,KONEX,null
KR7053030003,053030,바이넥스,"Binex Co., Ltd.",KOSDAQ,제약
KR7053050001,053050,지에스이,"GSE Co., Ltd.",KOSDAQ,전기·가스·수도
KR7053060000,053060,세동,SAE DONG CO.LTD,KOSDAQ,운송장비·부품
KR7053080008,053080,케이엔솔,K-ENSOL,KOSDAQ,기계·장비
KR7053160008,053160,프리엠스,FreeMs Corporation,KOSDAQ,일반전기전자
KR7053210001,053210,케이티스카이라이프,"KT Skylife Co., Ltd.",KOSPI,서비스업
KR7053260006,053260,금강철강,"KEUM KANG STEEL CO., LTD",KOSDAQ,금속
KR7053270005,053270,구영테크,GUYOUNGTECHNOLOGY COMPANY LIMITED,KOSDAQ,운송장비·부품
KR7053280004,053280,예스이십사,"YES24 Co.,Ltd",KOSDAQ,인터넷
KR7053290003,053290,엔이능률,"NE Neungyule, Inc.",KOSDAQ,출판·매체복제
KR7053300000,053300,한국정보인증,"KOREA INFORMATION CERTIFICATE AUTHORITY, INCORPORATED",KOSDAQ,소프트웨어
KR7053350005,053350,이니텍,"INITECH Co., Ltd.",KOSDAQ,소프트웨어
KR7053450003,053450,세코닉스,"SEKONIX CO., LTD.",KOSDAQ,의료·정밀기기
KR7053580007,053580,웹케시,WebCash Corporation,KOSDAQ,금융
KR7053590006,053590,한국테크놀로지,HANKOOK Technology Inc.,KOSDAQ,유통
KR7053610002,053610,프로텍,"PROTEC Co., Ltd.",KOSDAQ,반도체
KR7053620001,053620,태양,TAEYANG Corporation,KOSDAQ,금속
KR7053690004,053690,한미글로벌건축사사무소보통주,"HanmiGlobal Co., Ltd",KOSPI,서비스업
KR7053700001,053700,삼보모터스,"SAMBO MOTORS CO., LTD.",KOSDAQ,운송장비·부품
KR7053800009,053800,안랩,"AHNLAB,INC.",KOSDAQ,소프트웨어
KR7053950002,053950,경남제약,"KYUNG NAM PHARM.CO.,LTD.",KOSDAQ,제약
KR7053980009,053980,오상자이엘,"OSANGJAIEL Co., Ltd",KOSDAQ,소프트웨어
KR7054040001,054040,한국컴퓨터,KOREA COMPUTER INC.,KOSDAQ,IT부품
KR7054050000,054050,농업회사법인농우바이오,"NONG WOO BIO CO.,LTD.",KOSDAQ,"""농업, 임업 및 어업"""
KR7054090006,054090,삼진엘앤디,SAMJIN LND COMPANY LIMITED,KOSDAQ,IT부품
KR7054180005,054180,메디콕스,"MEDICOX Co., Ltd.",KOSDAQ,운송장비·부품
KR7054210000,054210,이랜텍,"Elentec Co., Ltd",KOSDAQ,IT부품
KR7054220009,054220,비츠로시스,"VitzroSys., Co. LTD",KOSDAQ,일반전기전자
KR7054300009,054300,팬스타엔터프라이즈,"Panstar Enterprise Co., Ltd.",KOSDAQ,기계·장비
KR7054410006,054410,케이피티유,"Korea Plasma Technology U Co.,Ltd",KOSDAQ,금속
KR7054450002,054450,텔레칩스,Telechips Inc.,KOSDAQ,반도체
KR7054540000,054540,삼영엠텍,SAMYOUNG M-TEK CO. LTD.,KOSDAQ,금속
KR7054620000,054620,에이피에스,APS,KOSDAQ,금융
KR7054630009,054630,에이디칩스,Advanced Digital Chips Inc.,KOSDAQ,기타제조
KR7054670005,054670,대한뉴팜,"DAEHAN NEW PHARM CO., LTD.",KOSDAQ,제약
KR7054780002,054780,키이스트,"KEYEAST Co., Ltd.",KOSDAQ,오락·문화
KR7054800008,054800,아이디스홀딩스,"IDIS Holdings Co., Ltd.",KOSDAQ,기타서비스
KR7054920004,054920,한컴위드,Hancom WITH,KOSDAQ,소프트웨어
KR7054930003,054930,유신,Yooshin Engineering Corporation,KOSDAQ,기타서비스
KR7054940002,054940,엑사이엔씨,"EXA E&C, Inc",KOSDAQ,건설
KR7054950001,054950,제이브이엠,"JVM CO., LTD",KOSDAQ,기계·장비
KR7055490007,055490,테이팩스보통주,TAPEX,KOSPI,화학
KR7055550008,055550,신한금융지주회사보통주,"ShinhanFinancialGroup Co.,Ltd.",KOSPI,기타금융
KR7056080005,056080,유진로봇,"Yujin Robot Co., Ltd.",KOSDAQ,기계·장비
KR7056090004,056090,이노시스,Innosys,KOSDAQ,의료·정밀기기
KR7056190002,056190,에스에프에이,SFA Engineering Corporation,KOSDAQ GLOBAL,기계·장비
KR7056360001,056360,코위버,"COWEAVER Co.,Ltd.",KOSDAQ,통신장비
KR7056700008,056700,신화인터텍,SHINWHA INTERTEK CORP.,KOSDAQ,IT부품
KR7056730005,056730,씨앤티85,CNT85,KOSDAQ,건설
KR7057030009,057030,와이비엠넷,"YBM NET, Inc.",KOSDAQ,기타서비스
KR7057050007,057050,현대홈쇼핑보통주,HYUNDAI HOME SHOPPING NETWORK CORPORATION,KOSPI,유통업
KR7057540007,057540,옴니시스템,"Omnisystem Co., Ltd",KOSDAQ,의료·정밀기기
KR7057680001,057680,티사이언티픽,"T Scientific Co.,Ltd",KOSDAQ,디지털컨텐츠
KR7057880007,057880,피에이치씨,PHC,KOSDAQ,유통
KR7058110008,058110,멕아이씨에스,"MEKICS Co.,Ltd.",KOSDAQ,의료·정밀기기
KR7058220005,058220,아리온테크놀로지,ARION TECHNOLOGY INC.,KOSDAQ,통신장비
KR7058400003,058400,케이엔엔,KOREA NEW NETWORK CORPORATION,KOSDAQ,방송서비스
KR7058430000,058430,포스코스틸리온보통주,POSCO STEELEON,KOSPI,철강금속
KR7058450008,058450,엔터파트너즈,Enterpartners,KOSDAQ,화학
KR7058470006,058470,리노공업,LEENO Industrial Inc,KOSDAQ GLOBAL,반도체
KR7058530007,058530,파나케이아,PANACEA,KOSDAQ,기계·장비
KR7058610007,058610,에스피지,"SPG CO., LTD",KOSDAQ,IT부품
KR7058630005,058630,엠게임,Mgame Corp.,KOSDAQ,디지털컨텐츠
KR7058650003,058650,세아홀딩스보통주,SeAHHoldings,KOSPI,철강금속
KR7058730003,058730,다스코보통주,Development Advance Solution,KOSPI,기계
KR7058820002,058820,CMG제약,"CMG Pharmaceutical Co., Ltd.",KOSDAQ,제약
KR7058850009,058850,케이티씨에스보통주,ktcs corporation,KOSPI,서비스업
KR7058860008,058860,케이티아이에스보통주,ktis Corporation,KOSPI,서비스업
KR7058970005,058970,엠로,"EMRO., Incorporated",KOSDAQ,소프트웨어
KR7059090001,059090,미코,MiCo Ltd.,KOSDAQ,반도체
KR7059100008,059100,아이컴포넌트,"i-Components Co., Ltd",KOSDAQ,IT부품
KR7059120006,059120,아진엑스텍,"AJINEXTEK Co., Ltd.",KOSDAQ,반도체
KR7059210005,059210,메타바이오메드,"META BIOMED.CO.,LTD",KOSDAQ,제약
KR7059270009,059270,해성티피씨,"Haisung TPC Co., Ltd.",KOSDAQ,금속
KR7060150000,060150,인선이엔티,INSUN ENVIRONMENTAL NEW TECHNOLOGY CO.,KOSDAQ,기타서비스
KR7060230000,060230,소니드,Sonid,KOSDAQ,화학
KR7060240009,060240,룽투코리아,LONGTU KOREA Inc.,KOSDAQ,디지털컨텐츠
KR7060250008,060250,엔에이치엔케이씨피,NHN KCP,KOSDAQ GLOBAL,소프트웨어
KR7060260007,060260,뉴보텍,"NUVOTEC Co., Ltd",KOSDAQ,화학
KR7060280005,060280,큐렉소,"CUREXO, INC.",KOSDAQ,유통
KR7060310000,060310,삼에스코리아,"3S KOREA CO., LTD",KOSDAQ,기계·장비
KR7060370004,060370,엘에스마린솔루션,LS Marine Solution,KOSDAQ,건설
KR7060380003,060380,동양에스텍,"Dongyang S·TEC Co., Ltd.",KOSDAQ,금속
KR7060480001,060480,국일신동,"KUKIL METAL CO., LTD",KOSDAQ,금속
KR7060540002,060540,에스에이티,System and Application Technologies Inc.,KOSDAQ,통신장비
KR7060560000,060560,홈센타홀딩스,"Home Center Holdings Co.,Ltd",KOSDAQ,유통
KR7060570009,060570,드림어스컴퍼니,Dreamus Company,KOSDAQ,디지털컨텐츠
KR7060590007,060590,씨티씨바이오,"CTC BIO, INC.",KOSDAQ,제약
KR7060720000,060720,케이에이치바텍,"KH VATEC Co., LTD",KOSDAQ,IT부품
KR7060850005,060850,영림원소프트랩,"YoungLimWon SoftLab. Co., Ltd.",KOSDAQ,소프트웨어
KR7060900008,060900,디지피,DGP,KOSDAQ,전기·가스·수도
KR7060980000,060980,HL홀딩스보통주,HL Holdings Corporation,KOSPI,기타금융
KR7061040002,061040,알에프텍,"RFTECH CO., LTD",KOSDAQ,통신장비
KR7061250007,061250,화일약품,"HWAIL PHARM. CO., LTD",KOSDAQ,제약
KR7061970000,061970,엘비세미콘,LB SEMICON,KOSDAQ,반도체
KR7062860002,062860,티엘아이,TLI Inc.,KOSDAQ,반도체
KR7062970009,062970,피피아이,PPI. INC,KOSDAQ,일반전기전자
KR7063080006,063080,컴투스홀딩스,Com2uS Holdings,KOSDAQ,디지털컨텐츠
KR7063160006,063160,종근당바이오보통주,CKDBioCorporation,KOSPI,의약품
KR7063170005,063170,서울옥션,Seoul Auction Co. Ltd..,KOSDAQ,유통
KR7063440002,063440,에스엠라이프디자인그룹,"SM Life Design Group Co., Ltd.",KOSDAQ,출판·매체복제
KR7063570006,063570,한국전자금융,"NICE Total Cash Management Co., Ltd",KOSDAQ,기타서비스
KR7063760003,063760,이엘피,ELP Corp.,KOSDAQ,반도체
KR7064090004,064090,웨스트라이즈,Westrise,KOSDAQ,유통
KR7064240005,064240,홈캐스트,"homecast CO., LTD.",KOSDAQ,통신장비
KR7064260003,064260,다날,"DANAL CO., LTD.",KOSDAQ,디지털컨텐츠
KR7064290000,064290,인텍플러스,"INTEKPLUS CO.,LTD",KOSDAQ,반도체
KR7064350002,064350,현대로템보통주,HYUNDAI ROTEM,KOSPI,운수장비
KR7064480007,064480,브리지텍,BRIDGETEC Corp.,KOSDAQ,컴퓨터서비스
KR7064520000,064520,테크엘,TechL,KOSDAQ,반도체
KR7064550007,064550,바이오니아,BIONEER CORPORATION,KOSDAQ,제약
KR7064760002,064760,티씨케이,"TOKAI CARBON KOREA CO., LTD",KOSDAQ GLOBAL,반도체
KR7064800006,064800,젬백스링크,"Gemvaxlink Co., Ltd.",KOSDAQ,유통
KR7064820004,064820,케이프,CAPE INDUSTRIES LTD.,KOSDAQ,운송장비·부품
KR7064850001,064850,에프앤가이드,FnGuide Inc.,KOSDAQ,기타서비스
KR7064960008,064960,SNT모티브보통주,SNT MOTIV,KOSPI,운수장비
KR7065060006,065060,지엔코,"Great New wave Coming Co., Ltd.",KOSDAQ,섬유·의류
KR7065130007,065130,탑엔지니어링,Top Engineering Company Limited,KOSDAQ,기계·장비
